	SMILES	Name
121	N#C/C(C(=O)N1CCCC1)=C(\[O-])Cc1coc(-c2ccc(F)cc2)n1	ZINC73088066
122	N#C/C(C(=O)N1CCCC1)=C(\[O-])c1cccc(OCc2cccnc2)c1	ZINC73088068
123	N#C/C(C(=O)[C@@H]1C[C@@H]1c1ccc(F)cc1F)=C(/[O-])NCc1ccccc1	ZINC73088519
124	N#C/C(C(=O)[C@H]1C[C@@H]1c1ccc(F)cc1F)=C(/[O-])NCc1ccccc1	ZINC73088520
125	CCOc1cc(/C([O-])=C(\C#N)C(=O)Nc2cccc(C)c2)ccc1C	ZINC73088603
126	CNC(=O)/C(C#N)=C(\[O-])[C@H](C)Oc1ccc(F)cc1Cl	ZINC73088915
127	CNC(=O)/C(C#N)=C(\[O-])[C@@H](C)Oc1ccc(F)cc1Cl	ZINC73088916
128	CCOc1cc(/C([O-])=C(/C#N)C(=O)Nc2ccccn2)ccc1C	ZINC73089435
129	NC(=O)[C@H]1CCCN1C(=O)/C=C/c1nc2ccccc2s1	ZINC73092388
130	NC(=O)[C@@H]1CCCN1C(=O)/C=C/c1nc2ccccc2s1	ZINC73092389
131	COC(=O)c1occc1/C=C(/C#N)C(=O)N1CCCC1	ZINC73116164
132	CCCNC(=O)/C(C#N)=C\c1c(C)nn(Cc2ccccc2)c1C	ZINC73116698
133	CC/C(=C/C(=O)Nc1ncn(CC(=O)NC)n1)c1cccc(Cl)c1	ZINC73121042
134	Cn1cc(/C=C/C(=O)NCCN2C(=O)CCCC2=O)c2ccccc21	ZINC73122344
135	CCOc1ccc2c(c1)CN(C(=O)C1=CCCCO1)CC2	ZINC73126719
136	NS(=O)(=O)c1ccc(/C=C/C(=O)NCCc2ccccc2)cc1	ZINC73134554
137	NS(=O)(=O)c1ccc(/C=C/C(=O)NCc2ccccn2)cc1	ZINC73134604
138	COc1cc(/C=C/C(=O)[O-])ccc1OCc1nc(C)c(C)nc1C	ZINC73140499
139	Cc1ccc(/C=C/C(=O)NNC(=O)Cc2c[nH]c3ccccc23)c(C)c1	ZINC73142465
140	Cc1nn(C)c(C)c1/C=C1\N=C(c2ccc3c(c2)OCO3)OC1=O	ZINC73170866
141	CCOC(=O)COC(=O)C1=Cc2cc(Cl)ccc2OC1	ZINC73193792
142	CCOC(=O)COC(=O)/C=C/C1=Cc2cc(Cl)ccc2OC1	ZINC73193960
143	CC(C)OCCOC(=O)C1=Cc2ccccc2OC1	ZINC73194584
144	CCOC(=O)COC(=O)/C=C/c1ccc(C)cc1C	ZINC73194762
145	Cc1nn(C)c(Cl)c1/C=C/C(=O)OCCCc1cccnc1	ZINC73270774
146	Cc1nn(C)c(Cl)c1/C=C/C(=O)Oc1ccc(-n2cnnn2)cc1	ZINC73274150
147	COC(=O)[C@@H](NC(=O)/C=C/c1ccc(N2CCCC2=O)cc1)C(C)C	ZINC73275130
148	COC(=O)[C@H](NC(=O)/C=C/c1ccc(N2CCCC2=O)cc1)C(C)C	ZINC73275133
149	COc1ccccc1C1=N/C(=C/c2c(C)nn(C)c2C)C(=O)O1	ZINC73340329
150	O=C(/C=C\c1ccccc1)NCC(=O)N/N=C\c1ccc(O)cc1O	ZINC73350447
151	O=C(/C=C/c1ccco1)N1CCC(c2ccc(O)cc2)CC1	ZINC73394893
152	CC(C)Nc1cccc[n+]1C(=O)/C=C/c1cnc2ccccc2n1	ZINC73395595
153	O=C(Nc1ccc2[nH]ncc2c1)C1=Cc2ccccc2OC1	ZINC73421400
154	COc1cccc(/C=C(/C(=O)N2CCCC2)n2nnnc2C)c1	ZINC73434748
155	COc1cccc(/C=C(/C(=O)Nc2nncs2)n2nnnc2C)c1	ZINC73446442
156	O=C(/C=C/c1cccc(F)c1)Nc1cccnc1Cl	ZINC73473985
