SMILES Name
186 Cn1c(=O)c(C#N)nn(-c2cccc(C(F)(F)F)c2)c1=O
187 CCCCn1c(=O)c(C#N)nn(-c2cccc(C(F)(F)F)c2)c1=O
188 N#Cc1cccc(-c2ccc(OCCCO)c(C(F)(F)F)c2)n1
189 CN1CCN(c2ccc(-c3cccc(CC(=O)NCC#N)c3)cc2)CC1
190 N#CCNC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)C1CCCCC1
191 N#CCNC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)C1=CCCCC1
192 CC(=O)Nc1ccc(-c2cc3nc[nH]c3c(C#N)n2)cc1C(F)(F)F
193 CCCn1c(=O)c(C#N)nn(-c2ccc(C(F)(F)F)cc2)c1=O
194 CCCn1c(=O)c(C#N)nn(-c2ccccc2)c1=O
195 CCCn1c(=O)c(C#N)nn(-c2cccc(-c3ccccc3)c2)c1=O
196 CCCn1c(=O)c(C#N)nn(-c2cccc(OC)c2)c1=O
197 CCCn1c(=O)c(C#N)nn(-c2cccc(CO)c2)c1=O
198 N#CN1CCCC1CNS(=O)(=O)c1ccccc1
199 N#CCNC(=O)C1(NC(=O)c2ccc(Cl)cc2N)CCCCC1
200 N#CN1CC(CNS(=O)(=O)c2ccccc2)C1
201 COc1ccc(OC)c(S(=O)(=O)N[C@@H]2C[C@@H](C)N(C#N)C2)c1
202 Cc1cc(C)nc(N(C#N)CC(=O)Nc2ccccc2)n1
203 N#CC1(NC(=O)CSc2nc3ccccc3o2)CCCCC1
204 COCN(C#N)c1nc(N(C)C)nc(N(C)C)n1
205 CCN(C#N)c1nc(NC(C)C)nc(NC(C)(C)C)n1
206 COc1ccc(CN(C#N)c2nc(SC)nc(N(C)C)n2)cc1
207 N#CCNC(=O)C1(NC(=O)c2ccc(N)c(F)c2)CCCCC1
208 N#CCNC(=O)C1(NC(=O)c2ccc(N)cc2)CCCCC1
209 C[C@H](NC(=O)OCc1ccccc1)C(=O)N(C)N(C)C#N
210 CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCC#N
211 C[C@@H](CC1CCCCC1)OC(=O)N(C)N(C)C#N
212 N#CCNC(=O)C1(NC(=O)OCc2ccccc2)CCCCC1
213 N#CN1CCC(NS(=O)(=O)c2ccccc2)C1
214 CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)NCC#N
