	SMILES	Name
135	N#CCC(=O)N/N=C/c1ccccc1OCc1ccccc1Cl	ZINC03148495
136	C[C@H](C#N)CN(C)C(=O)c1sccc1-n1cnnn1	ZINC49424543
137	C[C@@H](C#N)CN(C)C(=O)c1sccc1-n1cnnn1	ZINC49424544
138	C[C@H](C#N)CN(C)C(=O)[C@@H](C)Sc1ncccn1	ZINC49424579
139	C[C@@H](C#N)CN(C)C(=O)[C@@H](C)Sc1ncccn1	ZINC49424580
140	C[C@H](C#N)CN(C)C(=O)[C@H](C)Sc1ncccn1	ZINC49424581
141	C[C@H](Sc1ncccn1)C(=O)N(C)C[C@@H](C)C#N	ZINC49424582
142	CC(=O)Nc1cc(C(=O)N(C)C[C@H](C)C#N)ccc1F	ZINC49424587
143	CC(=O)Nc1cc(C(=O)N(C)C[C@@H](C)C#N)ccc1F	ZINC49424588
144	C[C@H](C#N)CN(C)C(=O)Cn1ccc2ccccc21	ZINC49424603
145	C[C@@H](C#N)CN(C)C(=O)Cn1ccc2ccccc21	ZINC49424604
146	CCOC(=O)[C@H](C#N)c1nc2ccccc2nc1N(CC)CC	ZINC03149812
147	C[C@H](C#N)CN(C)C(=O)CNC(=O)OC(C)(C)C	ZINC49424637
148	C[C@@H](C#N)CN(C)C(=O)CNC(=O)OC(C)(C)C	ZINC49424638
149	COc1ccc(Cl)cc1/C=C/C(=O)N(C)C[C@H](C)C#N	ZINC49424647
150	COc1ccc(Cl)cc1/C=C/C(=O)N(C)C[C@@H](C)C#N	ZINC49424648
151	Cc1ccc(O[C@@H](C)C(=O)N(C)C[C@@H](C)C#N)c(Br)c1	ZINC49424675
152	Cc1ccc(O[C@H](C)C(=O)N(C)C[C@@H](C)C#N)c(Br)c1	ZINC49424676
153	Cc1ccc(O[C@@H](C)C(=O)N(C)C[C@H](C)C#N)c(Br)c1	ZINC49424677
154	Cc1ccc(O[C@H](C)C(=O)N(C)C[C@H](C)C#N)c(Br)c1	ZINC49424678
155	C[C@H](C#N)CN(C)C(=O)C(C)(C)c1ccc(Br)cc1	ZINC49424717
156	C[C@@H](C#N)CN(C)C(=O)C(C)(C)c1ccc(Br)cc1	ZINC49424718
157	CCOC(=O)[C@@H](C#N)c1nc2ccccc2nc1N(CC)CC	ZINC03149813
158	Cc1cc(NC(=O)C(=O)N(C)C[C@@H](C)C#N)no1	ZINC49424729
159	Cc1cc(NC(=O)C(=O)N(C)C[C@H](C)C#N)no1	ZINC49424730
160	C[C@H](C#N)CN(C)C(=O)c1csc(-c2ccco2)n1	ZINC49424789
161	C[C@@H](C#N)CN(C)C(=O)c1csc(-c2ccco2)n1	ZINC49424790
162	C[C@H](C#N)CN(C)C(=O)C1(c2ccc(Br)cc2)CC1	ZINC49424831
