SMILES Name
98 CC(C)(C)CNc1nc(C#N)ncc1C#CCOc1cccnc1
99 N#CN1CC[C@H](NS(=O)(=O)c2ccccc2)C1
100 N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2ccccc2C1
101 CC(C)CNc1nc(C#N)nc(N2CCOCC2)c1N
102 CC(C)[C@H](NC(=O)c1ccsc1)c1cn(C2(C#N)CC2)nn1
103 N#Cc1nc(NC[C@@H](O)c2ccccc2)nc(N2CCOCC2)n1
104 CC(C)CNc1nc(C#N)nc(N2CCNCC2)c1N
105 CC(C)C[C@H](Nc1cscc1Br)C(=O)NCC#N
106 CC(C)(C)CNc1nc(C#N)nc(N2CCOCC2)c1N
107 CC(C)(C)CNc1nc(C#N)ncc1C#CCN1Cc2ccccc2C1
108 CC(C)(C)Cn1c(COc2ccncc2)cc2cnc(C#N)nc21
109 CC(C)(C)Cn1c(Cn2ccnc2)cc2cnc(C#N)nc21
110 CC(C)(C)Cn1c(Cn2ccnn2)cc2cnc(C#N)nc21
111 CC(C)(C)CN(Cc1ccccc1)c1ccnc(C#N)n1
112 CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C(N)=O)cc2)c1
113 CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)C(C)C
114 CC(C)(C)OC(=O)N[C@@H](CC1CCCCC1)C(=O)NCC#N
115 N#CC1(n2cc([C@@H](NC(=O)c3ccsc3)c3ccccc3)nn2)CC1
116 N#CN1CC[C@@H](NS(=O)(=O)c2ccccc2)C1
117 N#C[C@]1(NC(=O)[C@@H]([NH3+])Cc2ccccc2F)C[C@H]1c1ccccc1
118 N#CCNC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)C1=CCCCC1
119 COc1ccc(OC)c(S(=O)(=O)N[C@@H]2CCN(C#N)C2)c1
120 CN1CCN(C(=O)[C@@H]2CCCC[C@H]2C(=O)NCC#N)CC1
121 N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCCCC1
122 N#Cc1c(N)sc(=S)c2c1CCN(Cc1ccccc1)C2
123 N#CCNC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)C1CCCCC1
124 CC(=O)Nc1ccc(-c2cc3nc[nH]c3c(C#N)n2)cc1C(F)(F)F
125 N#Cc1nc(N2CCCCC2)nc(N2CCOCC2)n1
126 C[C@H]1C[C@@H](NS(=O)(=O)c2cccc(Br)c2)CN1C#N
127 N#Cc1nc(N)nc(N(c2ccccc2)c2ccccc2)n1
128 N#C[C@@]1(NC(=O)[C@@H]([NH3+])Cc2cccs2)C[C@@H]1c1ccccc1
129 N#C[C@@]1(NC(=O)[C@@H](N)Cc2cccs2)C[C@@H]1c1ccccc1
130 CC(C)C[C@H](NCC(F)(F)F)C(=O)NCC#N
131 CC(C)CC(C(=O)NCC#N)c1cccc(-c2cncnc2)c1
132 CN1CCN(c2ccc(-c3cccc(CC(=O)NCC#N)c3)cc2)CC1
133 CCOc1ccc(-c2nc(C#N)c3[nH]cnc3n2)cc1C(F)(F)F
134 COc1ccc(OC)c(S(=O)(=O)N[C@@H]2C[C@H](C)N(C#N)C2)c1
135 C[C@@H]1C[C@@H](NS(=O)(=O)c2cccc(Br)c2)CN1C#N
136 N#Cc1nc(N2CCOCC2)nc(N2CCOCC2)n1
137 COc1ccc(OC)c(S(=O)(=O)N[C@@H]2C[C@@H](C)N(C#N)C2)c1
138 N#C[C@@]1(NC(=O)C([NH3+])Cc2sccc2F)C[C@@H]1c1ccccc1
139 N#C[C@]1(NC(=O)[C@H]([NH3+])Cc2cccs2)C[C@H]1c1ccccc1
140 COc1ccc(S(=O)(=O)Nc2ccc(CC#N)cc2)cc1
141 N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1
142 CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)C(C)(C)C
143 C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)CCc1ccccc1
144 N#CC1(NC(=O)[C@@H](CC(=O)N2CCOCC2)CC2CCCCC2)CC1
145 CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCC#N
146 CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)NCC#N
147 CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC#N
148 CC(C)(C)OC(=O)N[C@@H](Cc1cccs1)C(=O)NCC#N
149 N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
